,timestamps,response,length,service,ParameterID_Service01,S1_PID_05_EngineCoolantTemp,S1_PID_0B_IntakeManiAbsPress,S1_PID_0C_EngineRPM,S1_PID_0D_VehicleSpeed,S1_PID_11_ThrottlePosition,S1_PID_1F_TimeSinceEngStart
9449,2019-09-27 17:27:43.961349964,4,4,1,12,,,1382.0,,,
9450,2019-09-27 17:27:43.981100082,4,3,1,13,,,,34.0,,
9451,2019-09-27 17:27:44.021100044,4,3,1,17,,,,,12.54912,
9452,2019-09-27 17:27:44.061100006,4,4,1,31,,,,,,626.0
9453,2019-09-27 17:27:44.101099968,4,3,1,5,98.0,,,,,
9454,2019-09-27 17:27:44.141099930,4,3,1,11,,39.0,,,,
9455,2019-09-27 17:27:44.161350012,4,4,1,12,,,1349.0,,,
9456,2019-09-27 17:27:44.181099892,4,3,1,13,,,,34.0,,
9457,2019-09-27 17:27:44.221149920,4,3,1,17,,,,,11.372639999999999,
9458,2019-09-27 17:27:44.261100054,4,4,1,31,,,,,,627.0
9459,2019-09-27 17:27:44.341150045,4,3,1,11,,31.0,,,,
9460,2019-09-27 17:27:44.361200094,4,4,1,12,,,1204.0,,,
9461,2019-09-27 17:27:44.381150007,4,3,1,13,,,,33.0,,
9462,2019-09-27 17:27:44.421099900,4,3,1,17,,,,,11.7648,
9463,2019-09-27 17:27:44.461450000,4,4,1,31,,,,,,627.0
9464,2019-09-27 17:27:44.541150093,4,3,1,11,,26.0,,,,
9465,2019-09-27 17:27:44.561150074,4,4,1,12,,,1097.0,,,
9466,2019-09-27 17:27:44.581099987,4,3,1,13,,,,33.0,,
9467,2019-09-27 17:27:44.621099949,4,3,1,17,,,,,12.94128,
9468,2019-09-27 17:27:44.661149979,4,4,1,31,,,,,,627.0
9469,2019-09-27 17:27:44.741100073,4,3,1,11,,26.0,,,,
9470,2019-09-27 17:27:44.761499882,4,4,1,12,,,1013.0,,,
9471,2019-09-27 17:27:44.781150103,4,3,1,13,,,,33.0,,
9472,2019-09-27 17:27:44.821150064,4,3,1,17,,,,,12.54912,
9473,2019-09-27 17:27:44.861150026,4,4,1,31,,,,,,627.0
9474,2019-09-27 17:27:44.941149950,4,3,1,11,,26.0,,,,
9475,2019-09-27 17:27:44.961149930,4,4,1,12,,,929.0,,,
9476,2019-09-27 17:27:44.981149912,4,3,1,13,,,,33.0,,
9477,2019-09-27 17:27:45.021100044,4,3,1,17,,,,,13.7256,
9478,2019-09-27 17:27:45.061199903,4,4,1,31,,,,,,627.0
9479,2019-09-27 17:27:45.101200104,4,3,1,5,98.0,,,,,
9480,2019-09-27 17:27:45.141149998,4,3,1,11,,30.0,,,,
9481,2019-09-27 17:27:45.161200047,4,4,1,12,,,845.0,,,
9482,2019-09-27 17:27:45.181200027,4,3,1,13,,,,32.0,,
9483,2019-09-27 17:27:45.221199989,4,3,1,17,,,,,15.6864,
9484,2019-09-27 17:27:45.261199950,4,4,1,31,,,,,,628.0
9485,2019-09-27 17:27:45.341200113,4,3,1,11,,41.0,,,,
9486,2019-09-27 17:27:45.361350060,4,4,1,12,,,851.0,,,
9487,2019-09-27 17:27:45.381200075,4,3,1,13,,,,32.0,,
9488,2019-09-27 17:27:45.421299934,4,3,1,17,,,,,15.29424,
9489,2019-09-27 17:27:45.461199999,4,4,1,31,,,,,,628.0
9490,2019-09-27 17:27:45.541199923,4,3,1,11,,47.0,,,,
9491,2019-09-27 17:27:45.561300039,4,4,1,12,,,899.0,,,
9492,2019-09-27 17:27:45.581199884,4,3,1,13,,,,32.0,,
9493,2019-09-27 17:27:45.621200085,4,3,1,17,,,,,13.7256,
9494,2019-09-27 17:27:45.661200047,4,4,1,31,,,,,,628.0
9495,2019-09-27 17:27:45.741450070,4,3,1,11,,45.0,,,,
9496,2019-09-27 17:27:45.761300087,4,4,1,12,,,881.0,,,
9497,2019-09-27 17:27:45.781199932,4,3,1,13,,,,32.0,,
9498,2019-09-27 17:27:45.821199894,4,3,1,17,,,,,13.33344,
9499,2019-09-27 17:27:45.861200094,4,4,1,31,,,,,,628.0
9500,2019-09-27 17:27:45.941299915,4,3,1,11,,42.0,,,,
9501,2019-09-27 17:27:45.961299896,4,4,1,12,,,896.0,,,
9502,2019-09-27 17:27:45.981250048,4,3,1,13,,,,31.0,,
9503,2019-09-27 17:27:46.021250000,4,3,1,17,,,,,13.33344,
9504,2019-09-27 17:27:46.061249970,4,4,1,31,,,,,,628.0
9505,2019-09-27 17:27:46.101399899,4,3,1,5,98.0,,,,,
9506,2019-09-27 17:27:46.141249895,4,3,1,11,,41.0,,,,
9507,2019-09-27 17:27:46.161350012,4,4,1,12,,,913.0,,,
9508,2019-09-27 17:27:46.181250095,4,3,1,13,,,,31.0,,
9509,2019-09-27 17:27:46.221250057,4,3,1,17,,,,,13.33344,
9510,2019-09-27 17:27:46.261250019,4,4,1,31,,,,,,629.0
9511,2019-09-27 17:27:46.341300000,4,3,1,11,,39.0,,,,
9512,2019-09-27 17:27:46.361350060,4,4,1,12,,,921.0,,,
9513,2019-09-27 17:27:46.381299973,4,3,1,13,,,,31.0,,
9514,2019-09-27 17:27:46.421250105,4,3,1,17,,,,,12.94128,
9515,2019-09-27 17:27:46.461250067,4,4,1,31,,,,,,629.0
9516,2019-09-27 17:27:46.541300058,4,3,1,11,,37.0,,,,
9517,2019-09-27 17:27:46.561350107,4,4,1,12,,,931.0,,,
9518,2019-09-27 17:27:46.581249952,4,3,1,13,,,,31.0,,
9519,2019-09-27 17:27:46.621299982,4,3,1,17,,,,,12.94128,
9520,2019-09-27 17:27:46.661499977,4,4,1,31,,,,,,629.0
9521,2019-09-27 17:27:46.741250038,4,3,1,11,,36.0,,,,
9522,2019-09-27 17:27:46.761399984,4,4,1,12,,,942.0,,,
9523,2019-09-27 17:27:46.781300068,4,3,1,13,,,,30.0,,
9524,2019-09-27 17:27:46.821399927,4,3,1,17,,,,,12.54912,
9525,2019-09-27 17:27:46.861249924,4,4,1,31,,,,,,629.0
9526,2019-09-27 17:27:46.941299915,4,3,1,11,,34.0,,,,
9527,2019-09-27 17:27:46.961299896,4,4,1,12,,,931.0,,,
9528,2019-09-27 17:27:46.981400013,4,3,1,13,,,,30.0,,
9529,2019-09-27 17:27:47.021349907,4,3,1,17,,,,,12.54912,
9530,2019-09-27 17:27:47.061350107,4,4,1,31,,,,,,629.0
9531,2019-09-27 17:27:47.101449966,4,3,1,5,98.0,,,,,
9532,2019-09-27 17:27:47.141599894,4,3,1,11,,33.0,,,,
9533,2019-09-27 17:27:47.161299944,4,4,1,12,,,922.0,,,
9534,2019-09-27 17:27:47.181299925,4,3,1,13,,,,30.0,,
9535,2019-09-27 17:27:47.221299887,4,3,1,17,,,,,12.15696,
9536,2019-09-27 17:27:47.261300087,4,4,1,31,,,,,,630.0
9537,2019-09-27 17:27:47.341449976,4,3,1,11,,32.0,,,,
9538,2019-09-27 17:27:47.361399889,4,4,1,12,,,911.0,,,
9539,2019-09-27 17:27:47.381449938,4,3,1,13,,,,30.0,,
9540,2019-09-27 17:27:47.421350002,4,3,1,17,,,,,12.94128,
9541,2019-09-27 17:27:47.461349964,4,4,1,31,,,,,,630.0
9542,2019-09-27 17:27:47.541300058,4,3,1,11,,33.0,,,,
9543,2019-09-27 17:27:47.561450005,4,4,1,12,,,915.0,,,
9544,2019-09-27 17:27:47.582449913,4,3,1,13,,,,29.0,,
9545,2019-09-27 17:27:47.621350050,4,3,1,17,,,,,12.54912,
9546,2019-09-27 17:27:47.661350012,4,4,1,31,,,,,,630.0
9547,2019-09-27 17:27:47.741349936,4,3,1,11,,33.0,,,,
9548,2019-09-27 17:27:47.761349916,4,4,1,12,,,903.0,,,
9549,2019-09-27 17:27:47.781349897,4,3,1,13,,,,29.0,,
9550,2019-09-27 17:27:47.821350098,4,3,1,17,,,,,12.54912,
9551,2019-09-27 17:27:47.861350060,4,4,1,31,,,,,,630.0
9552,2019-09-27 17:27:47.941400050,4,3,1,11,,32.0,,,,
9553,2019-09-27 17:27:47.961349964,4,4,1,12,,,898.0,,,
9554,2019-09-27 17:27:47.981549978,4,3,1,13,,,,28.0,,
9555,2019-09-27 17:27:48.021399975,4,3,1,17,,,,,12.54912,
9556,2019-09-27 17:27:48.061500072,4,4,1,31,,,,,,630.0
9557,2019-09-27 17:27:48.101399899,4,3,1,5,98.0,,,,,
9558,2019-09-27 17:27:48.141400099,4,3,1,11,,33.0,,,,
9559,2019-09-27 17:27:48.161550045,4,4,1,12,,,887.0,,,
9560,2019-09-27 17:27:48.181400060,4,3,1,13,,,,28.0,,
9561,2019-09-27 17:27:48.221349955,4,3,1,17,,,,,13.33344,
9562,2019-09-27 17:27:48.261549949,4,4,1,31,,,,,,630.0
9563,2019-09-27 17:27:48.341399908,4,3,1,11,,35.0,,,,
9564,2019-09-27 17:27:48.361500025,4,4,1,12,,,900.0,,,
9565,2019-09-27 17:27:48.381649970,4,3,1,13,,,,27.0,,
9566,2019-09-27 17:27:48.421400070,4,3,1,17,,,,,12.94128,
9567,2019-09-27 17:27:48.461400032,4,4,1,31,,,,,,631.0
9568,2019-09-27 17:27:48.541500092,4,3,1,11,,35.0,,,,
9569,2019-09-27 17:27:48.561450005,4,4,1,12,,,892.0,,,
9570,2019-09-27 17:27:48.581399918,4,3,1,13,,,,26.0,,
9571,2019-09-27 17:27:48.621449947,4,3,1,17,,,,,12.54912,
9572,2019-09-27 17:27:48.661400080,4,4,1,31,,,,,,631.0
9573,2019-09-27 17:27:48.741600037,4,3,1,11,,34.0,,,,
9574,2019-09-27 17:27:48.761450052,4,4,1,12,,,899.0,,,
9575,2019-09-27 17:27:48.781399965,4,3,1,13,,,,25.0,,
9576,2019-09-27 17:27:48.821399927,4,3,1,17,,,,,12.54912,
9577,2019-09-27 17:27:48.861399889,4,4,1,31,,,,,,631.0
9578,2019-09-27 17:27:48.941550016,4,3,1,11,,34.0,,,,
9579,2019-09-27 17:27:48.961450000,4,4,1,12,,,904.0,,,
9580,2019-09-27 17:27:48.981450080,4,3,1,13,,,,24.0,,
9581,2019-09-27 17:27:49.021450043,4,3,1,17,,,,,13.33344,
9582,2019-09-27 17:27:49.061549902,4,4,1,31,,,,,,631.0
9583,2019-09-27 17:27:49.101449966,4,3,1,5,98.0,,,,,
9584,2019-09-27 17:27:49.141499996,4,3,1,11,,34.0,,,,
9585,2019-09-27 17:27:49.161449909,4,4,1,12,,,912.0,,,
9586,2019-09-27 17:27:49.181499958,4,3,1,13,,,,23.0,,
9587,2019-09-27 17:27:49.261450052,4,4,1,31,,,,,,631.0
9588,2019-09-27 17:27:49.341500044,4,3,1,11,,34.0,,,,
9589,2019-09-27 17:27:49.361500025,4,4,1,12,,,910.0,,,
9590,2019-09-27 17:27:49.381449938,4,3,1,13,,,,23.0,,
9591,2019-09-27 17:27:49.421649933,4,3,1,17,,,,,12.54912,
9592,2019-09-27 17:27:49.461499929,4,4,1,31,,,,,,632.0
9593,2019-09-27 17:27:49.541500092,4,3,1,11,,33.0,,,,
9594,2019-09-27 17:27:49.561599970,4,4,1,12,,,909.0,,,
9595,2019-09-27 17:27:49.581500053,4,3,1,13,,,,22.0,,
9596,2019-09-27 17:27:49.621500015,4,3,1,17,,,,,12.54912,
9597,2019-09-27 17:27:49.661499977,4,4,1,31,,,,,,632.0
9598,2019-09-27 17:27:49.741499900,4,3,1,11,,33.0,,,,
9599,2019-09-27 17:27:49.761499882,4,4,1,12,,,904.0,,,
9600,2019-09-27 17:27:49.781500000,4,3,1,13,,,,21.0,,
9601,2019-09-27 17:27:49.821449995,4,3,1,17,,,,,12.94128,
9602,2019-09-27 17:27:49.861500025,4,4,1,31,,,,,,632.0
9603,2019-09-27 17:27:49.941499949,4,3,1,11,,34.0,,,,
9604,2019-09-27 17:27:49.961499929,4,4,1,12,,,910.0,,,
9605,2019-09-27 17:27:49.981499900,4,3,1,13,,,,20.0,,
9606,2019-09-27 17:27:50.021600008,4,3,1,17,,,,,14.902079999999998,
9607,2019-09-27 17:27:50.061749935,4,4,1,31,,,,,,632.0
9608,2019-09-27 17:27:50.101599932,4,3,1,5,98.0,,,,,
9609,2019-09-27 17:27:50.141900063,4,3,1,11,,40.0,,,,
9610,2019-09-27 17:27:50.161600113,4,4,1,12,,,900.0,,,
9611,2019-09-27 17:27:50.181600094,4,3,1,13,,,,19.0,,
9612,2019-09-27 17:27:50.221549988,4,3,1,17,,,,,15.29424,
9613,2019-09-27 17:27:50.261650084,4,4,1,31,,,,,,632.0
9614,2019-09-27 17:27:50.341650009,4,3,1,11,,46.0,,,,
9615,2019-09-27 17:27:50.361649990,4,4,1,12,,,883.0,,,
9616,2019-09-27 17:27:50.381649970,4,3,1,13,,,,18.0,,
9617,2019-09-27 17:27:50.421499968,4,3,1,17,,,,,14.11776,
9618,2019-09-27 17:27:50.461649895,4,4,1,31,,,,,,633.0
9619,2019-09-27 17:27:50.541650057,4,3,1,11,,48.0,,,,
9620,2019-09-27 17:27:50.561700106,4,4,1,12,,,876.0,,,
9621,2019-09-27 17:27:50.581700087,4,3,1,13,,,,17.0,,
9622,2019-09-27 17:27:50.621649980,4,3,1,17,,,,,15.6864,
9623,2019-09-27 17:27:50.661649942,4,4,1,31,,,,,,633.0
9624,2019-09-27 17:27:50.741800070,4,3,1,11,,53.0,,,,
9625,2019-09-27 17:27:50.761650085,4,4,1,12,,,886.0,,,
9626,2019-09-27 17:27:50.781650066,4,3,1,13,,,,16.0,,
9627,2019-09-27 17:27:50.821650028,4,3,1,17,,,,,14.11776,
9628,2019-09-27 17:27:50.861649990,4,4,1,31,,,,,,633.0
9629,2019-09-27 17:27:50.941699982,4,3,1,11,,50.0,,,,
9630,2019-09-27 17:27:50.961649895,4,4,1,12,,,899.0,,,
9631,2019-09-27 17:27:50.981650114,4,3,1,13,,,,15.0,,
9632,2019-09-27 17:27:51.021800040,4,3,1,17,,,,,14.50992,
9633,2019-09-27 17:27:51.061700106,4,4,1,31,,,,,,633.0
9634,2019-09-27 17:27:51.101900000,4,3,1,5,98.0,,,,,
9635,2019-09-27 17:27:51.141599894,4,3,1,11,,49.0,,,,
9636,2019-09-27 17:27:51.161600113,4,4,1,12,,,898.0,,,
9637,2019-09-27 17:27:51.181600094,4,3,1,13,,,,14.0,,
9638,2019-09-27 17:27:51.221600056,4,3,1,17,,,,,14.50992,
9639,2019-09-27 17:27:51.261650084,4,4,1,31,,,,,,633.0
9640,2019-09-27 17:27:51.341599940,4,3,1,11,,48.0,,,,
9641,2019-09-27 17:27:51.361649990,4,4,1,12,,,896.0,,,
9642,2019-09-27 17:27:51.381599903,4,3,1,13,,,,14.0,,
9643,2019-09-27 17:27:51.421600103,4,3,1,17,,,,,14.902079999999998,
9644,2019-09-27 17:27:51.461600065,4,4,1,31,,,,,,634.0
9645,2019-09-27 17:27:51.541650057,4,3,1,11,,49.0,,,,
9646,2019-09-27 17:27:51.561599970,4,4,1,12,,,910.0,,,
9647,2019-09-27 17:27:51.581650019,4,3,1,13,,,,13.0,,
9648,2019-09-27 17:27:51.621599913,4,3,1,17,,,,,14.50992,
9649,2019-09-27 17:27:51.661600113,4,4,1,31,,,,,,634.0
9650,2019-09-27 17:27:51.741750002,4,3,1,11,,48.0,,,,
9651,2019-09-27 17:27:51.761650085,4,4,1,12,,,906.0,,,
9652,2019-09-27 17:27:51.781599998,4,3,1,13,,,,13.0,,
9653,2019-09-27 17:27:51.821599960,4,3,1,17,,,,,14.11776,
9654,2019-09-27 17:27:51.861649990,4,4,1,31,,,,,,634.0
9655,2019-09-27 17:27:51.941600084,4,3,1,11,,47.0,,,,
9656,2019-09-27 17:27:51.961649895,4,4,1,12,,,900.0,,,
9657,2019-09-27 17:27:51.981650114,4,3,1,13,,,,13.0,,
9658,2019-09-27 17:27:52.021950006,4,3,1,17,,,,,14.11776,
9659,2019-09-27 17:27:52.061700106,4,4,1,31,,,,,,634.0
9660,2019-09-27 17:27:52.101700068,4,3,1,5,98.0,,,,,
9661,2019-09-27 17:27:52.141700029,4,3,1,11,,47.0,,,,
9662,2019-09-27 17:27:52.161700000,4,4,1,12,,,896.0,,,
9663,2019-09-27 17:27:52.181649923,4,3,1,13,,,,12.0,,
9664,2019-09-27 17:27:52.221699953,4,3,1,17,,,,,14.902079999999998,
9665,2019-09-27 17:27:52.261650084,4,4,1,31,,,,,,634.0
9666,2019-09-27 17:27:52.341650009,4,3,1,11,,49.0,,,,
9667,2019-09-27 17:27:52.361799955,4,4,1,12,,,915.0,,,
9668,2019-09-27 17:27:52.381700039,4,3,1,13,,,,12.0,,
9669,2019-09-27 17:27:52.421700000,4,3,1,17,,,,,14.50992,
9670,2019-09-27 17:27:52.461800098,4,4,1,31,,,,,,635.0
9671,2019-09-27 17:27:52.541699886,4,3,1,11,,48.0,,,,
9672,2019-09-27 17:27:52.561700106,4,4,1,12,,,903.0,,,
9673,2019-09-27 17:27:52.581700087,4,3,1,13,,,,12.0,,
9674,2019-09-27 17:27:52.621649980,4,3,1,17,,,,,14.50992,
9675,2019-09-27 17:27:52.661700000,4,4,1,31,,,,,,635.0
9676,2019-09-27 17:27:52.741699934,4,3,1,11,,47.0,,,,
9677,2019-09-27 17:27:52.761800050,4,4,1,12,,,889.0,,,
9678,2019-09-27 17:27:52.781699896,4,3,1,13,,,,12.0,,
9679,2019-09-27 17:27:52.821799994,4,3,1,17,,,,,14.11776,
9680,2019-09-27 17:27:52.861700058,4,4,1,31,,,,,,635.0
9681,2019-09-27 17:27:52.941699982,4,3,1,11,,47.0,,,,
9682,2019-09-27 17:27:52.961750030,4,4,1,12,,,888.0,,,
9683,2019-09-27 17:27:52.981699944,4,3,1,13,,,,11.0,,
9684,2019-09-27 17:27:53.021749973,4,3,1,17,,,,,14.902079999999998,
9685,2019-09-27 17:27:53.061749935,4,4,1,31,,,,,,635.0
9686,2019-09-27 17:27:53.103800058,4,3,1,5,98.0,,,,,
9687,2019-09-27 17:27:53.141750097,4,3,1,11,,49.0,,,,
9688,2019-09-27 17:27:53.161849976,4,4,1,12,,,909.0,,,
9689,2019-09-27 17:27:53.181750059,4,3,1,13,,,,11.0,,
9690,2019-09-27 17:27:53.221750020,4,3,1,17,,,,,14.50992,
9691,2019-09-27 17:27:53.261749983,4,4,1,31,,,,,,635.0
9692,2019-09-27 17:27:53.341749907,4,3,1,11,,48.0,,,,
9693,2019-09-27 17:27:53.361749887,4,4,1,12,,,869.0,,,
9694,2019-09-27 17:27:53.381750107,4,3,1,13,,,,11.0,,
9695,2019-09-27 17:27:53.421750069,4,3,1,17,,,,,14.902079999999998,
9696,2019-09-27 17:27:53.461750030,4,4,1,31,,,,,,636.0
9697,2019-09-27 17:27:53.541800022,4,3,1,11,,54.0,,,,
9698,2019-09-27 17:27:53.562150002,4,4,1,12,,,808.0,,,
9699,2019-09-27 17:27:53.581749916,4,3,1,13,,,,11.0,,
9700,2019-09-27 17:27:53.621750116,4,3,1,17,,,,,17.6472,
9701,2019-09-27 17:27:53.661950000,4,4,1,31,,,,,,636.0
9702,2019-09-27 17:27:53.741750002,4,3,1,11,,65.0,,,,
9703,2019-09-27 17:27:53.761800050,4,4,1,12,,,814.0,,,
9704,2019-09-27 17:27:53.781749964,4,3,1,13,,,,11.0,,
9705,2019-09-27 17:27:53.821799994,4,3,1,17,,,,,16.47072,
9706,2019-09-27 17:27:53.861799955,4,4,1,31,,,,,,636.0
9707,2019-09-27 17:27:53.941750050,4,3,1,11,,67.0,,,,
9708,2019-09-27 17:27:53.961849928,4,4,1,12,,,820.0,,,
9709,2019-09-27 17:27:53.981800079,4,3,1,13,,,,11.0,,
9710,2019-09-27 17:27:54.021800040,4,3,1,17,,,,,16.47072,
9711,2019-09-27 17:27:54.061850070,4,4,1,31,,,,,,636.0
9712,2019-09-27 17:27:54.101799965,4,3,1,5,98.0,,,,,
9713,2019-09-27 17:27:54.144049883,4,3,1,11,,68.0,,,,
9714,2019-09-27 17:27:54.161849976,4,4,1,12,,,815.0,,,
9715,2019-09-27 17:27:54.181799889,4,3,1,13,,,,11.0,,
9716,2019-09-27 17:27:54.221800089,4,3,1,17,,,,,18.431520000000003,
9717,2019-09-27 17:27:54.261850119,4,4,1,31,,,,,,636.0
9718,2019-09-27 17:27:54.341850042,4,3,1,11,,74.0,,,,
9719,2019-09-27 17:27:54.361799955,4,4,1,12,,,838.0,,,
9720,2019-09-27 17:27:54.381850004,4,3,1,13,,,,11.0,,
9721,2019-09-27 17:27:54.421799898,4,3,1,17,,,,,16.86288,
9722,2019-09-27 17:27:54.461800098,4,4,1,31,,,,,,637.0
9723,2019-09-27 17:27:54.541850090,4,3,1,11,,75.0,,,,
9724,2019-09-27 17:27:54.561850070,4,4,1,12,,,828.0,,,
9725,2019-09-27 17:27:54.581850052,4,3,1,13,,,,11.0,,
9726,2019-09-27 17:27:54.621850014,4,3,1,17,,,,,17.6472,
9727,2019-09-27 17:27:54.661849976,4,4,1,31,,,,,,637.0
9728,2019-09-27 17:27:54.741950035,4,3,1,11,,76.0,,,,
9729,2019-09-27 17:27:54.761950016,4,4,1,12,,,848.0,,,
9730,2019-09-27 17:27:54.781850000,4,3,1,13,,,,11.0,,
9731,2019-09-27 17:27:54.821850060,4,3,1,17,,,,,16.86288,
9732,2019-09-27 17:27:54.861949920,4,4,1,31,,,,,,637.0
9733,2019-09-27 17:27:54.941849947,4,3,1,11,,75.0,,,,
9734,2019-09-27 17:27:54.961849928,4,4,1,12,,,834.0,,,
9735,2019-09-27 17:27:54.981950045,4,3,1,13,,,,10.0,,
9736,2019-09-27 17:27:55.021899939,4,3,1,17,,,,,17.25504,
9737,2019-09-27 17:27:55.061899900,4,4,1,31,,,,,,637.0
9738,2019-09-27 17:27:55.101900000,4,3,1,5,98.0,,,,,
9739,2019-09-27 17:27:55.141900063,4,3,1,11,,75.0,,,,
9740,2019-09-27 17:27:55.161999940,4,4,1,12,,,839.0,,,
9741,2019-09-27 17:27:55.182100058,4,3,1,13,,,,11.0,,
9742,2019-09-27 17:27:55.221899986,4,3,1,17,,,,,17.6472,
9743,2019-09-27 17:27:55.261899948,4,4,1,31,,,,,,637.0
9744,2019-09-27 17:27:55.341850042,4,3,1,11,,77.0,,,,
9745,2019-09-27 17:27:55.361999989,4,4,1,12,,,853.0,,,
9746,2019-09-27 17:27:55.381900072,4,3,1,13,,,,11.0,,
9747,2019-09-27 17:27:55.422100067,4,3,1,17,,,,,18.03936,
9748,2019-09-27 17:27:55.461899996,4,4,1,31,,,,,,638.0
9749,2019-09-27 17:27:55.541899920,4,3,1,11,,77.0,,,,
9750,2019-09-27 17:27:55.561899900,4,4,1,12,,,852.0,,,
9751,2019-09-27 17:27:55.581899880,4,3,1,13,,,,11.0,,
9752,2019-09-27 17:27:55.621900082,4,3,1,17,,,,,17.6472,
9753,2019-09-27 17:27:55.661950000,4,4,1,31,,,,,,638.0
9754,2019-09-27 17:27:55.741899967,4,3,1,11,,78.0,,,,
9755,2019-09-27 17:27:55.761950016,4,4,1,12,,,921.0,,,
9756,2019-09-27 17:27:55.781899929,4,3,1,13,,,,11.0,,
9757,2019-09-27 17:27:55.821899890,4,3,1,17,,,,,17.6472,
9758,2019-09-27 17:27:55.861900090,4,4,1,31,,,,,,638.0
9759,2019-09-27 17:27:55.941950083,4,3,1,11,,73.0,,,,
9760,2019-09-27 17:27:55.961999893,4,4,1,12,,,969.0,,,
9761,2019-09-27 17:27:55.981899977,4,3,1,13,,,,11.0,,
9762,2019-09-27 17:27:56.021950006,4,3,1,17,,,,,16.47072,
9763,2019-09-27 17:27:56.061949968,4,4,1,31,,,,,,638.0
9764,2019-09-27 17:27:56.101949930,4,3,1,5,98.0,,,,,
9765,2019-09-27 17:27:56.141949892,4,3,1,11,,67.0,,,,
9766,2019-09-27 17:27:56.162050009,4,4,1,12,,,955.0,,,
9767,2019-09-27 17:27:56.181950092,4,3,1,13,,,,12.0,,
9768,2019-09-27 17:27:56.221950054,4,3,1,17,,,,,16.47072,
9769,2019-09-27 17:27:56.262049913,4,4,1,31,,,,,,638.0
9770,2019-09-27 17:27:56.341949940,4,3,1,11,,64.0,,,,
9771,2019-09-27 17:27:56.362050056,4,4,1,12,,,922.0,,,
9772,2019-09-27 17:27:56.381999969,4,3,1,13,,,,12.0,,
9773,2019-09-27 17:27:56.421950102,4,3,1,17,,,,,16.07856,
9774,2019-09-27 17:27:56.461999893,4,4,1,31,,,,,,639.0
9775,2019-09-27 17:27:56.542000055,4,3,1,11,,62.0,,,,
9776,2019-09-27 17:27:56.562000036,4,4,1,12,,,893.0,,,
9777,2019-09-27 17:27:56.581949949,4,3,1,13,,,,12.0,,
9778,2019-09-27 17:27:56.621999979,4,3,1,17,,,,,16.47072,
9779,2019-09-27 17:27:56.662149906,4,4,1,31,,,,,,639.0
9780,2019-09-27 17:27:56.741950035,4,3,1,11,,65.0,,,,
9781,2019-09-27 17:27:56.762000084,4,4,1,12,,,888.0,,,
9782,2019-09-27 17:27:56.782000065,4,3,1,13,,,,12.0,,
9783,2019-09-27 17:27:56.822000027,4,3,1,17,,,,,16.86288,
9784,2019-09-27 17:27:56.861949920,4,4,1,31,,,,,,639.0
9785,2019-09-27 17:27:56.941999912,4,3,1,11,,66.0,,,,
9786,2019-09-27 17:27:56.961999893,4,4,1,12,,,878.0,,,
9787,2019-09-27 17:27:56.982000113,4,3,1,13,,,,12.0,,
9788,2019-09-27 17:27:57.022099972,4,3,1,17,,,,,17.25504,
9789,2019-09-27 17:27:57.062000036,4,4,1,31,,,,,,639.0
9790,2019-09-27 17:27:57.102050066,4,3,1,5,98.0,,,,,
9791,2019-09-27 17:27:57.142199993,4,3,1,11,,68.0,,,,
9792,2019-09-27 17:27:57.162050009,4,4,1,12,,,879.0,,,
9793,2019-09-27 17:27:57.182049990,4,3,1,13,,,,12.0,,
9794,2019-09-27 17:27:57.221999884,4,3,1,17,,,,,16.47072,
9795,2019-09-27 17:27:57.262049913,4,4,1,31,,,,,,639.0
9796,2019-09-27 17:27:57.342050076,4,3,1,11,,67.0,,,,
9797,2019-09-27 17:27:57.362050056,4,4,1,12,,,882.0,,,
9798,2019-09-27 17:27:57.381999969,4,3,1,13,,,,12.0,,
9799,2019-09-27 17:27:57.422049999,4,3,1,17,,,,,17.6472,
9800,2019-09-27 17:27:57.462049960,4,4,1,31,,,,,,640.0
9801,2019-09-27 17:27:57.542049885,4,3,1,11,,71.0,,,,
9802,2019-09-27 17:27:57.562050104,4,4,1,12,,,884.0,,,
9803,2019-09-27 17:27:57.582050085,4,3,1,13,,,,12.0,,
9804,2019-09-27 17:27:57.622050047,4,3,1,17,,,,,18.82368,
9805,2019-09-27 17:27:57.662050009,4,4,1,31,,,,,,640.0
9806,2019-09-27 17:27:57.742150068,4,3,1,11,,78.0,,,,
9807,2019-09-27 17:27:57.762049913,4,4,1,12,,,912.0,,,
9808,2019-09-27 17:27:57.782049894,4,3,1,13,,,,12.0,,
9809,2019-09-27 17:27:57.822050095,4,3,1,17,,,,,20.78448,
9810,2019-09-27 17:27:57.862050056,4,4,1,31,,,,,,640.0
9811,2019-09-27 17:27:57.942049980,4,3,1,11,,88.0,,,,
9812,2019-09-27 17:27:57.962049960,4,4,1,12,,,930.0,,,
9813,2019-09-27 17:27:57.982049942,4,3,1,13,,,,12.0,,
9814,2019-09-27 17:27:58.022099972,4,3,1,17,,,,,24.31392,
9815,2019-09-27 17:27:58.062099934,4,4,1,31,,,,,,640.0
9816,2019-09-27 17:27:58.102099895,4,3,1,5,98.0,,,,,
9817,2019-09-27 17:27:58.142199993,4,3,1,11,,93.0,,,,
9818,2019-09-27 17:27:58.162100077,4,4,1,12,,,923.0,,,
9819,2019-09-27 17:27:58.182199955,4,3,1,13,,,,12.0,,
9820,2019-09-27 17:27:58.222100019,4,3,1,17,,,,,25.88256,
